village_id,latitude,longitude,elevation,x_cross_km,downscaled_jjas_rainfall_mm,inside_validated_band
ka.geojson:1494,13.42824,74.74982,25.9,-37.69,3440.0,True
ka.geojson:1495,13.41121,74.81808,26.7,-30.22,3519.6,True
ka.geojson:1496,13.42445,74.71651,15.3,-41.34,3394.1,True
ka.geojson:1497,13.424,75.00091,78.4,-8.55,3664.3,True
ka.geojson:1498,13.40838,74.85825,32.0,-25.48,3495.7,True
ka.geojson:1499,13.41352,74.74736,14.0,-38.21,3407.3,True
ka.geojson:1500,13.40787,74.96659,52.9,-12.42,3631.2,True
ka.geojson:1501,13.40096,74.78229,20.2,-34.34,3503.2,True
ka.geojson:1502,13.41387,74.73059,8.7,-40.04,3393.1,True
ka.geojson:1503,13.38735,74.90331,42.2,-19.72,3646.7,True
ka.geojson:1504,13.40427,75.04404,294.6,-2.98,4754.9,True
ka.geojson:1505,13.37743,74.76105,19.7,-36.69,3438.9,True
ka.geojson:1506,13.37986,74.71842,20.9,-41.68,3446.7,True
ka.geojson:1507,13.38504,75.00058,75.9,-7.92,3696.0,True
ka.geojson:1508,13.37628,74.84008,28.1,-27.2,3627.9,True
ka.geojson:1509,13.36192,74.82897,35.8,-28.29,3641.1,True
ka.geojson:1510,13.37353,74.79176,28.0,-32.99,3496.2,True
ka.geojson:1511,13.38575,74.98542,65.7,-9.75,3705.1,True
ka.geojson:1512,13.37291,74.67116,0.0,-47.09,3301.5,True
ka.geojson:1513,13.3516,74.73436,18.1,-39.56,3409.6,True
ka.geojson:1514,13.36412,74.69992,7.4,-43.78,3360.2,True
ka.geojson:1515,13.36254,74.71427,14.9,-42.08,3403.6,True
ka.geojson:1516,13.37067,74.96348,56.4,-12.17,3683.7,True
ka.geojson:1517,13.36131,74.92076,51.4,-17.16,3729.7,True
ka.geojson:1518,13.34599,74.79695,60.5,-31.88,3715.4,True
ka.geojson:1519,13.33788,74.76458,30.3,-35.67,3468.0,True
ka.geojson:1520,13.35087,74.70601,9.1,-42.95,3365.1,True
ka.geojson:1521,13.34503,74.97646,57.8,-10.49,3639.3,True
ka.geojson:1522,13.33925,74.71724,8.8,-41.43,3368.2,True
ka.geojson:1523,13.34602,74.8873,30.1,-20.96,3640.0,True
ka.geojson:1524,13.33811,75.05825,303.9,-1.54,4938.3,True
ka.geojson:1525,13.33639,74.95112,54.8,-13.41,3652.0,True
ka.geojson:1526,13.32802,74.86844,50.0,-23.0,3651.1,True
ka.geojson:1527,13.3392,74.82551,33.5,-28.29,3667.2,True
ka.geojson:1528,13.33891,74.68241,0.0,-45.62,3304.9,True
ka.geojson:1529,13.32605,74.74202,23.2,-38.19,3457.2,True
ka.geojson:1530,13.29389,74.72518,4.2,-39.67,3340.2,True
ka.geojson:1531,13.3332,74.91678,40.9,-17.36,3581.5,True
ka.geojson:1532,13.32293,74.80009,45.1,-31.1,3681.6,True
ka.geojson:1533,13.33019,74.68846,0.5,-44.76,3304.2,True
ka.geojson:1534,13.31468,74.9919,55.1,-9.16,3670.3,True
ka.geojson:1535,13.33127,74.72699,11.2,-40.11,3398.9,True
ka.geojson:1536,13.32406,74.72964,11.7,-39.66,3405.8,True
ka.geojson:1537,13.31942,74.72891,11.1,-39.66,3392.9,True
ka.geojson:1538,13.31381,74.7541,21.2,-36.5,3446.7,True
ka.geojson:1539,13.32149,74.69423,0.0,-43.91,3301.4,True
ka.geojson:1540,13.31671,74.83484,30.3,-26.87,3573.0,True
ka.geojson:1541,13.30538,74.81853,25.1,-28.7,3514.7,True
ka.geojson:1542,13.31148,74.73127,14.6,-39.23,3390.1,True
ka.geojson:1543,13.29391,74.94181,60.0,-15.0,3659.6,True
ka.geojson:1544,13.30434,74.84997,38.3,-25.03,3523.0,True
ka.geojson:1545,13.30521,74.72971,9.4,-39.31,3374.0,True
ka.geojson:1546,13.29562,74.74992,11.4,-36.73,3380.3,True
ka.geojson:1547,13.29529,74.77857,18.5,-33.32,3417.3,True
ka.geojson:1548,13.29488,74.90512,65.6,-18.92,3708.3,True
ka.geojson:1549,13.28986,74.87709,66.1,-22.07,3738.7,True
ka.geojson:1550,13.28304,75.05366,157.5,-4.34,3724.5,True
ka.geojson:1551,13.28628,74.81636,35.2,-28.91,3510.5,True
ka.geojson:1552,13.27966,75.01169,50.8,-8.51,3572.7,True
ka.geojson:1553,13.28247,74.84115,40.5,-26.14,3595.2,True
ka.geojson:1554,13.27702,74.78647,18.2,-32.34,3447.0,True
ka.geojson:1555,13.26159,74.98669,66.6,-11.91,3654.6,True
ka.geojson:1556,13.26672,74.73868,7.5,-37.84,3363.8,True
ka.geojson:1557,13.26233,74.80092,28.0,-30.83,3497.3,True
ka.geojson:1558,13.25824,74.76667,23.6,-34.68,3469.6,True
ka.geojson:1559,13.25509,74.90432,66.9,-20.2,3677.2,True
ka.geojson:1560,13.25913,74.82251,27.2,-28.54,3531.6,True
ka.geojson:1561,13.26253,74.92933,72.3,-17.39,3666.5,True
ka.geojson:1562,13.2589,74.72839,3.3,-39.02,3328.1,True
ka.geojson:1563,13.25664,74.86034,59.3,-24.61,3698.1,True
ka.geojson:1564,13.25341,74.74323,9.5,-37.35,3376.0,True
ka.geojson:1565,13.24825,75.08371,284.2,-4.32,4068.5,True
ka.geojson:1566,13.25144,74.72903,1.2,-38.97,3329.1,True
ka.geojson:1567,13.26021,75.04222,67.1,-6.92,3730.5,True
ka.geojson:1568,13.22334,74.80877,32.0,-31.1,3515.9,True
ka.geojson:1569,13.23833,74.94322,69.5,-17.39,3754.3,True
ka.geojson:1570,13.24092,74.73974,8.3,-37.87,3366.6,True
ka.geojson:1571,13.22818,74.75413,15.2,-36.56,3414.1,True
ka.geojson:1572,13.235,75.02438,114.3,-10.47,3916.4,True
ka.geojson:1573,13.2272,74.87449,46.0,-24.5,3627.5,True
ka.geojson:1574,13.22073,74.74008,6.0,-38.25,3363.4,True
ka.geojson:1575,13.22314,74.77752,21.1,-34.28,3442.0,True
ka.geojson:1576,13.21497,75.00089,89.0,-14.2,3763.9,True
ka.geojson:1577,13.18404,74.9433,62.1,-21.83,3684.4,True
ka.geojson:1578,13.20507,75.11518,293.2,-6.38,3771.3,True
ka.geojson:1579,13.2079,74.90851,50.4,-22.67,3626.2,True
ka.geojson:1580,13.21325,74.7542,14.2,-37.02,3423.1,True
ka.geojson:1581,13.20761,74.73922,0.2,-38.75,3348.1,True
ka.geojson:1582,13.21175,74.78443,26.7,-34.03,3474.9,True
ka.geojson:1583,13.20399,75.06909,93.5,-9.93,3762.9,True
ka.geojson:1584,13.20021,74.75094,12.5,-37.87,3391.7,True
ka.geojson:1585,13.20166,74.86225,43.7,-27.24,3598.0,True
ka.geojson:1586,13.19344,74.77948,27.4,-35.43,3488.9,True
ka.geojson:1587,13.18526,75.02702,93.5,-15.2,3825.9,True
ka.geojson:1588,13.17811,74.831,44.1,-31.76,3544.5,True
ka.geojson:1589,13.18728,74.74567,2.9,-39.01,3357.7,True
ka.geojson:1590,13.18273,74.80496,38.7,-33.74,3557.2,True
ka.geojson:1591,13.18455,74.7646,18.0,-37.35,3431.8,True
ka.geojson:1592,13.17672,74.8844,55.5,-27.33,3631.5,True
ka.geojson:1593,13.158,74.86382,48.3,-30.76,3622.3,True
ka.geojson:1594,13.17004,74.97573,76.8,-20.77,3711.2,True
ka.geojson:1595,13.16689,74.75675,8.0,-39.2,3362.3,True
ka.geojson:1596,13.15632,74.78802,24.4,-37.23,3461.2,True
ka.geojson:1597,13.17221,74.89271,54.6,-27.06,3618.6,True
ka.geojson:1598,13.16951,75.07887,130.1,-13.3,4105.6,True
ka.geojson:1599,13.14053,74.90339,46.0,-29.53,3633.1,True
ka.geojson:1600,13.16394,75.12309,184.3,-10.91,4027.8,True
ka.geojson:1601,13.14088,75.14183,290.1,-12.67,3727.7,True
ka.geojson:1602,13.1537,74.82388,27.9,-34.43,3447.3,True
ka.geojson:1603,13.14436,74.7653,8.7,-40.17,3387.0,True
ka.geojson:1604,13.15367,75.03732,150.1,-18.22,4104.7,True
ka.geojson:1605,13.13544,74.77187,17.4,-40.4,3415.0,True
ka.geojson:1606,13.14516,75.01597,97.0,-20.79,3997.3,True
ka.geojson:1607,13.13428,74.94981,75.0,-26.85,3773.4,True
ka.geojson:1608,13.13487,74.83805,15.9,-35.14,3434.4,True
ka.geojson:1609,13.13163,74.79952,14.7,-38.51,3426.2,True
ka.geojson:1610,13.13352,74.86634,24.6,-33.11,3480.2,True
ka.geojson:1611,13.13056,75.09468,121.0,-17.24,3775.0,True
ka.geojson:1612,13.11704,74.77234,8.9,-42.14,3380.0,True
ka.geojson:1613,13.10414,74.98853,125.1,-27.97,3879.7,True
ka.geojson:1614,13.10516,74.91327,41.8,-33.06,3621.9,True
ka.geojson:1615,13.11311,74.79159,10.7,-41.04,3383.0,True
ka.geojson:1616,13.10313,74.93379,87.4,-31.88,3719.2,True
ka.geojson:1617,13.12415,75.07421,109.7,-19.48,3728.8,True
ka.geojson:1618,13.11289,75.03781,102.3,-23.45,3737.7,True
ka.geojson:1619,13.11232,74.88628,22.6,-34.1,3590.5,True
ka.geojson:1620,13.10043,75.03045,102.5,-25.61,3745.1,True
ka.geojson:1621,13.10964,75.05487,98.8,-22.73,3712.5,True
ka.geojson:1622,13.09349,75.00593,115.7,-28.2,3805.6,True
ka.geojson:1623,13.09638,74.7766,8.0,-44.03,3357.7,True
ka.geojson:1624,13.10716,75.1031,95.7,-19.81,3666.3,True
ka.geojson:1625,13.10054,75.06924,93.9,-22.98,3690.6,True
ka.geojson:1626,13.07044,74.9084,88.2,-37.89,3768.9,True
ka.geojson:1627,13.06335,74.95053,110.2,-35.98,3942.9,True
ka.geojson:1628,13.06573,75.07753,86.5,-27.13,3759.7,True
ka.geojson:1629,13.06749,75.05862,93.1,-28.16,3805.2,True
ka.geojson:1630,13.07189,75.04142,107.9,-28.72,3858.5,True
ka.geojson:1631,13.06786,75.00451,120.7,-31.74,3859.8,True
ka.geojson:1632,13.0534,75.03013,113.3,-31.98,3883.6,True
ka.geojson:1633,13.03775,74.90044,69.9,-42.8,3754.6,True
ka.geojson:1634,13.03649,74.93932,79.4,-40.36,3722.0,True
ka.geojson:1635,13.039,75.03391,105.3,-33.66,3928.2,True
ka.geojson:1636,13.03608,75.05551,77.3,-32.59,3860.5,True
ka.geojson:1637,13.02554,75.00675,111.9,-37.3,4015.9,True
ka.geojson:1638,13.02427,74.93729,88.1,-42.15,3816.2,True
ka.geojson:1639,13.0255,74.98014,91.4,-39.1,3897.3,True
ka.geojson:1640,13.00851,75.02516,69.9,-38.32,3863.0,True
ka.geojson:1641,12.99308,75.00175,52.9,-41.94,3950.4,True
ka.geojson:2267,13.60957,76.50336,732.2,141.93,326.3,True
ka.geojson:2289,13.60538,76.48116,733.3,139.87,327.2,True
ka.geojson:2292,13.60925,76.46359,717.7,139.2,327.6,True
ka.geojson:2329,13.58829,76.46232,716.5,136.31,328.6,True
ka.geojson:2339,13.58819,76.49232,722.7,138.31,327.9,True
ka.geojson:2342,13.57882,76.39329,733.6,130.4,332.6,True
ka.geojson:2346,13.57287,76.36732,748.7,127.85,334.4,True
ka.geojson:2347,13.58246,76.43579,724.5,133.75,330.1,True
ka.geojson:2353,13.57447,76.44661,721.5,133.4,330.4,True
ka.geojson:2363,13.54914,76.40621,759.5,127.28,335.4,True
ka.geojson:2366,13.57008,76.47382,733.7,134.63,330.4,True
ka.geojson:2369,13.57226,76.39625,735.2,129.72,332.9,True
ka.geojson:2375,13.574,76.42174,741.3,131.67,331.2,True
ka.geojson:2383,13.57123,76.45454,727.9,133.49,330.6,True
ka.geojson:2384,13.56655,76.51593,717.6,136.98,329.2,True
ka.geojson:2387,13.56307,76.37725,755.0,127.21,334.6,True
ka.geojson:2395,13.55717,76.41895,746.4,129.21,333.6,True
ka.geojson:2396,13.55492,76.42842,735.2,129.55,333.8,True
ka.geojson:2411,13.55301,76.46297,761.5,131.61,332.6,True
ka.geojson:2414,13.55904,76.38603,743.2,127.26,334.4,True
ka.geojson:2435,13.55011,76.50833,725.5,134.28,328.7,True
ka.geojson:2460,13.54285,76.47964,771.0,131.37,330.8,True
ka.geojson:2475,13.53501,76.49151,740.1,131.14,329.0,True
ka.geojson:2480,13.52566,76.45281,759.8,127.27,332.0,True
ka.geojson:2505,13.52646,76.46916,745.4,128.49,330.5,True
ka.geojson:2511,13.51884,76.49404,731.7,129.2,328.7,True
ka.geojson:2522,13.51297,76.43046,773.8,124.07,333.4,True
ka.geojson:2541,13.50112,76.44264,761.2,123.36,332.1,True
ka.geojson:2546,13.51274,76.46742,737.6,126.57,330.4,True
ka.geojson:2556,13.50972,76.48658,730.7,127.51,329.5,True
ka.geojson:2566,13.497,76.41812,787.3,121.14,334.3,True
ka.geojson:2585,13.49802,76.40456,776.7,120.34,335.7,True
ka.geojson:2589,13.50097,76.47823,744.3,125.81,331.1,True
ka.geojson:2606,13.49201,76.50519,741.1,126.6,334.0,True
ka.geojson:2617,13.48979,76.47463,751.1,124.15,334.5,True
ka.geojson:2633,13.48647,76.45757,765.3,122.53,334.7,True
ka.geojson:2640,13.47511,76.44911,778.6,120.52,339.4,True
ka.geojson:2656,13.46714,76.42383,810.4,117.74,342.4,True
ka.geojson:2657,13.46623,76.43576,796.2,118.48,341.9,True
ka.geojson:2659,13.47591,76.46052,764.6,121.44,338.6,True
ka.geojson:2663,13.47079,76.49233,751.1,123.13,335.5,True
ka.geojson:2669,13.47615,76.5049,738.6,124.68,334.5,True
ka.geojson:2706,13.44706,76.47786,773.7,119.36,332.8,True
ka.geojson:2724,13.44857,76.46188,783.2,118.33,335.4,True
ka.geojson:2726,13.46394,76.51707,744.9,124.19,330.2,True
ka.geojson:2760,13.44559,76.43976,807.6,116.34,339.0,True
ka.geojson:2770,13.44537,76.49654,770.5,120.61,333.6,True
ka.geojson:2785,13.42953,76.4301,808.9,113.81,337.3,True
ka.geojson:2826,13.43199,76.49841,775.5,119.37,336.4,True
ka.geojson:2828,13.41352,76.40634,826.5,110.27,343.5,True
ka.geojson:2842,13.42427,76.45388,787.8,115.08,340.4,True
ka.geojson:2848,13.40847,76.41371,812.4,110.31,346.4,True
ka.geojson:2857,13.41352,76.42334,807.6,111.58,344.5,True
ka.geojson:2890,13.41195,76.4381,790.8,112.58,343.7,True
ka.geojson:2891,13.41551,76.49589,765.2,117.56,335.1,True
ka.geojson:2908,13.40812,76.47579,775.0,115.23,337.1,True
ka.geojson:2909,13.38574,76.49888,791.3,115.21,342.9,True
ka.geojson:2911,13.40953,76.50176,760.6,117.49,336.1,True
ka.geojson:2917,13.40243,76.45023,783.9,112.61,340.0,True
ka.geojson:2948,13.38913,76.42493,806.9,109.3,343.3,True
ka.geojson:2950,13.39403,76.43679,796.6,110.73,341.6,True
ka.geojson:2952,13.39575,76.40156,824.7,108.06,349.3,True
ka.geojson:2956,13.39572,76.46117,793.5,112.88,340.3,True
ka.geojson:2974,13.39667,76.42672,792.4,110.16,343.7,True
ka.geojson:3002,13.37588,76.47123,798.5,112.03,347.1,True
ka.geojson:3003,13.3819,76.40183,815.9,106.74,346.6,True
ka.geojson:3005,13.38704,76.45584,803.6,111.66,344.4,True
ka.geojson:3024,13.37193,76.39481,806.2,105.24,350.5,True
ka.geojson:3040,13.37257,76.43136,823.2,108.35,350.5,True
ka.geojson:3045,13.36863,76.47878,783.9,112.13,347.4,True
ka.geojson:3054,13.36045,76.41133,817.6,105.63,356.3,True
ka.geojson:3065,13.35562,76.38085,802.3,102.63,360.5,True
ka.geojson:3071,13.35875,76.44902,812.1,108.76,352.7,True
ka.geojson:3080,13.35785,76.43392,826.7,107.37,355.5,True
ka.geojson:3081,13.35934,76.39246,807.9,103.93,358.1,True
ka.geojson:3086,13.35461,76.36233,832.6,100.99,361.4,True
ka.geojson:3089,13.35828,76.46293,798.0,109.96,350.2,True
ka.geojson:3097,13.3575,76.4886,792.7,112.21,346.6,True
ka.geojson:3114,13.34661,76.35494,841.6,99.67,366.9,True
ka.geojson:3115,13.33103,76.38386,823.9,100.93,368.0,True
ka.geojson:3129,13.34251,76.3622,831.1,99.94,368.4,True
ka.geojson:3131,13.34239,76.39956,824.8,103.17,363.6,True
ka.geojson:3135,13.34044,76.42997,831.3,105.73,357.1,True
ka.geojson:3137,13.34898,76.48626,793.8,111.43,348.7,True
ka.geojson:3141,13.34234,76.41255,829.7,104.31,360.9,True
ka.geojson:3143,13.34455,76.49425,802.9,111.89,348.9,True
ka.geojson:3145,13.34324,76.46099,804.4,108.74,352.8,True
ka.geojson:3153,13.33004,76.43972,819.9,105.93,358.4,True
ka.geojson:3161,13.33926,76.50185,823.4,112.3,350.0,True
ka.geojson:3173,13.33408,76.47499,803.1,109.47,353.5,True
ka.geojson:3180,13.33131,76.35945,848.7,98.81,374.4,True
ka.geojson:3183,13.33313,76.41346,839.3,103.73,360.9,True
ka.geojson:3208,13.33039,76.46312,802.9,108.13,355.7,True
ka.geojson:3216,13.32444,76.49563,822.0,110.92,350.8,True
ka.geojson:3221,13.31991,76.36077,846.0,98.07,374.0,True
ka.geojson:3222,13.31621,76.40804,839.3,102.13,367.1,True
ka.geojson:3226,13.31971,76.48267,821.8,109.43,353.2,True
ka.geojson:3230,13.32271,76.42897,843.0,104.48,361.9,True
ka.geojson:3240,13.32084,76.39711,827.7,101.42,367.4,True
ka.geojson:3242,13.31775,76.45793,814.4,106.94,359.2,True
ka.geojson:3245,13.28993,76.36616,878.5,96.65,386.3,True
ka.geojson:3251,13.31035,76.44057,834.3,104.88,363.3,True
ka.geojson:3260,13.31259,76.46569,814.6,107.43,356.4,True
ka.geojson:3273,13.30743,76.39218,846.9,100.12,372.6,True
ka.geojson:3277,13.30897,76.36822,853.6,97.99,376.3,True
ka.geojson:3283,13.30307,76.41395,853.9,101.93,370.6,True
ka.geojson:3284,13.30063,76.37246,854.1,97.86,378.7,True
ka.geojson:3294,13.30202,76.50472,858.9,110.89,346.1,True
ka.geojson:3301,13.29901,76.47327,836.0,107.58,350.1,True
ka.geojson:3309,13.29737,76.46227,837.8,106.41,352.3,True
ka.geojson:3313,13.29335,76.39228,870.1,99.34,377.0,True
ka.geojson:3315,13.29302,76.51691,867.7,111.89,334.2,True
ka.geojson:3322,13.29506,76.43143,848.4,103.24,362.5,True
ka.geojson:3332,13.2947,76.43862,844.5,103.94,359.5,True
ka.geojson:3336,13.2937,76.49366,848.4,109.48,347.1,True
ka.geojson:3339,13.29146,76.38291,872.5,98.34,380.3,True
ka.geojson:3342,13.28852,76.42538,865.7,102.35,361.8,True
ka.geojson:3343,13.2875,76.40776,881.1,100.56,369.1,True
ka.geojson:3349,13.28819,76.4479,851.0,104.6,355.3,True
ka.geojson:3386,13.2798,76.46351,861.6,105.92,353.1,True
ka.geojson:3388,13.28172,76.47349,869.2,107.01,351.7,True
ka.geojson:3390,13.28225,76.4866,863.2,108.4,336.8,True
ka.geojson:3394,13.27271,76.36042,882.1,95.21,385.4,True
ka.geojson:3395,13.27159,76.45375,863.0,104.66,344.2,True
ka.geojson:3396,13.27412,76.47753,857.9,107.24,335.5,True
ka.geojson:3405,13.26223,76.39182,876.6,97.94,370.3,True
ka.geojson:3411,13.27075,76.43338,880.3,102.51,358.9,True
ka.geojson:3414,13.27069,76.49893,854.0,109.47,333.7,True
ka.geojson:3427,13.25211,76.41375,874.4,99.93,342.8,True
ka.geojson:3434,13.26234,76.38115,871.9,96.85,372.9,True
ka.geojson:3435,13.26446,76.37313,874.9,96.12,373.8,True
ka.geojson:3438,13.25756,76.36711,883.0,95.25,377.2,True
ka.geojson:3465,13.25734,76.46546,865.3,105.6,336.9,True
ka.geojson:3477,13.25568,76.49673,846.7,109.03,334.1,True
ka.geojson:3480,13.25739,76.50689,843.1,110.18,333.2,True
ka.geojson:3490,13.24832,76.38044,871.0,96.32,372.8,True
ka.geojson:3498,13.24825,76.45492,872.8,104.31,338.1,True
ka.geojson:3499,13.24567,76.43167,870.0,101.73,340.8,True
ka.geojson:3509,13.24531,76.39316,862.1,97.58,345.7,True
ka.geojson:3518,13.24402,76.48687,856.6,107.85,335.0,True
ka.geojson:3526,13.23472,76.516,839.9,111.22,332.5,True
ka.geojson:3531,13.24367,76.50256,850.2,109.63,333.6,True
ka.geojson:3539,13.23743,76.37599,877.2,95.56,348.5,True
ka.geojson:3542,13.23655,76.40188,857.2,98.33,344.8,True
ka.geojson:3549,13.2283,76.39326,862.4,97.26,346.2,True
ka.geojson:3552,13.23572,76.4218,860.7,100.5,342.1,True
ka.geojson:3555,13.23444,76.47651,867.0,106.64,336.0,True
ka.geojson:3557,13.23217,76.43317,858.8,101.72,340.8,True
ka.geojson:3558,13.23259,76.45054,864.2,103.68,338.7,True
ka.geojson:3562,13.22925,76.46412,859.2,105.22,337.3,True
ka.geojson:3567,13.22817,76.40856,852.6,98.94,344.0,True
ka.geojson:3571,13.22617,76.43951,858.4,102.4,340.0,True
ka.geojson:3579,13.22766,76.4941,856.2,108.7,334.3,True
ka.geojson:3592,13.21411,76.44547,846.9,103.1,339.3,True
ka.geojson:3595,13.21428,76.42348,848.9,100.55,342.1,True
ka.geojson:3600,13.21817,76.489,857.2,108.19,334.7,True
ka.geojson:3613,13.21845,76.47341,854.9,106.34,336.3,True
ka.geojson:3614,13.20906,76.38993,867.7,96.71,346.9,True
ka.geojson:3617,13.21402,76.50133,847.5,109.72,333.6,True
ka.geojson:3620,13.21175,76.40402,857.6,98.32,344.8,True
ka.geojson:3635,13.20688,76.45951,843.8,104.81,337.7,True
ka.geojson:3648,13.20217,76.39406,865.1,97.18,346.3,True
ka.geojson:3651,13.20789,76.47216,846.3,106.31,336.3,True
ka.geojson:3652,13.19978,76.47885,845.2,107.25,335.5,True
ka.geojson:3661,13.20355,76.41614,852.0,99.73,343.1,True
ka.geojson:3669,13.19188,76.42565,848.8,100.96,341.6,True
ka.geojson:3670,13.20004,76.41016,857.4,99.05,343.9,True
ka.geojson:3671,13.19942,76.40265,862.4,98.18,345.0,True
ka.geojson:3684,13.19643,76.48518,841.3,108.09,334.8,True
ka.geojson:3692,13.19364,76.44661,837.5,103.45,339.0,True
ka.geojson:3701,13.1954,76.49898,845.7,109.81,333.5,True
ka.geojson:3703,13.19246,76.46633,834.7,105.86,336.7,True
ka.geojson:3704,13.19869,76.46047,835.0,105.04,337.5,True
ka.geojson:3705,13.18392,76.48457,829.9,108.32,334.6,True
ka.geojson:3710,13.17942,76.50317,827.6,110.79,332.8,True
ka.geojson:3732,13.17984,76.4425,844.3,103.22,339.2,True
ka.geojson:3733,13.18316,76.4971,835.6,109.91,333.4,True
ka.geojson:3735,13.18282,76.4593,833.8,105.22,337.3,True
ka.geojson:3772,13.17009,76.46635,831.1,106.44,336.2,True
ka.geojson:3781,13.16315,76.47918,830.2,108.29,334.7,True
ka.geojson:3792,13.16722,76.45876,835.3,105.58,337.0,True
ka.geojson:3802,13.15937,76.46843,836.6,107.06,335.7,True
ka.geojson:3804,13.15763,76.48796,826.5,109.61,333.7,True
ka.geojson:3818,13.15284,76.49268,832.5,110.41,333.1,True
ka.geojson:3827,13.14207,76.50865,829.3,112.92,331.4,True
ka.geojson:3850,13.1458,76.47802,837.2,108.8,334.3,True
ka.geojson:3855,13.13699,76.48137,840.7,109.59,333.7,True
ka.geojson:3872,13.13535,76.48769,836.8,110.49,333.0,True
ka.geojson:3892,13.12786,76.49249,841.2,111.44,332.4,True
ka.geojson:3923,13.10833,76.496,850.2,112.77,331.5,True
ka.geojson:3935,13.11449,76.47611,852.5,109.89,333.5,True
ka.geojson:3948,13.09933,76.4744,860.8,110.35,333.1,True
ka.geojson:3960,13.0998,76.5046,858.9,114.27,330.6,True
ka.geojson:3976,13.09038,76.50696,865.1,114.98,330.2,True
ka.geojson:4372,13.25591,76.47766,855.0,106.92,335.8,True
ka.geojson:4380,13.12427,76.50801,848.0,113.63,331.0,True
ka.geojson:4386,14.64411,75.07356,567.1,52.89,736.7,True
ka.geojson:4387,14.63551,75.08487,565.0,53.66,683.2,True
ka.geojson:4388,14.63929,75.06014,593.1,51.36,768.7,True
ka.geojson:4389,14.62513,75.1082,552.4,55.74,581.6,True
ka.geojson:4390,14.61485,75.04341,576.7,48.71,746.1,True
ka.geojson:4391,14.61099,75.06153,589.0,50.46,669.9,True
ka.geojson:4392,14.63168,75.11275,554.2,56.39,590.0,True
ka.geojson:4393,14.62808,75.0683,588.9,51.71,711.5,True
ka.geojson:4394,14.62865,75.09673,552.5,54.64,622.4,True
ka.geojson:4395,14.61342,75.18715,552.4,64.64,553.1,True
ka.geojson:4396,14.61174,75.16813,548.2,62.36,571.1,True
ka.geojson:4397,14.62117,75.13012,546.1,58.01,547.7,True
ka.geojson:4398,14.62074,75.08889,567.7,53.59,620.8,True
ka.geojson:4399,14.61739,75.12366,546.3,57.25,557.3,True
ka.geojson:4400,14.61245,75.07127,588.2,51.53,643.5,True
ka.geojson:4401,14.61559,75.09786,550.3,54.42,586.0,True
ka.geojson:4402,14.60677,75.15238,548.8,60.55,592.7,True
ka.geojson:4403,14.61098,75.14545,548.6,59.69,578.2,True
ka.geojson:4404,14.60572,75.13513,549.2,58.52,600.7,True
ka.geojson:4405,14.61014,75.09045,557.9,53.52,599.3,True
ka.geojson:4406,14.61057,75.10353,546.2,54.96,585.1,True
ka.geojson:4407,14.59984,75.09443,557.4,53.85,625.2,True
ka.geojson:4408,14.59624,75.12008,550.7,56.85,642.8,True
ka.geojson:4409,14.59506,75.03674,566.2,47.46,693.9,True
ka.geojson:4410,14.58389,75.06581,562.9,50.59,714.7,True
ka.geojson:4411,14.59741,75.16605,554.4,62.53,580.8,True
ka.geojson:4412,14.5931,75.07611,579.5,51.76,659.2,True
ka.geojson:4413,14.5823,75.02942,555.1,46.47,726.6,True
ka.geojson:4414,14.58779,75.14636,566.1,60.41,610.8,True
ka.geojson:4415,14.5889,75.16369,566.6,62.68,585.7,True
ka.geojson:4416,14.57747,75.10274,549.1,55.2,689.5,True
ka.geojson:4417,14.58613,75.13455,559.3,58.94,630.6,True
ka.geojson:4418,14.5821,75.04607,569.6,48.33,723.1,True
ka.geojson:4419,14.58134,75.07931,554.5,52.2,726.9,True
ka.geojson:4420,14.58098,75.08748,548.5,53.19,719.6,True
ka.geojson:4421,14.57199,75.03797,558.7,47.42,795.9,True
